external_code;name;category;price;image;bit_active;bit_new
9717690;F Pizarra Magica;0;480;#N/A;0;0
9717669;F Regadera Duravit;0;608.34;#N/A;0;0
9717684;F Trompo C luz y lanzador;0;236.5;#N/A;0;0
9717679;F Yenga;0;253;#N/A;0;0
C05040;Fabrica de Pastas Winco W150;Bazar;8413;BazarC05040Fabrica de Pastas Winco W150.png;1;0
9717381;Face Sticker;Moda;329.45;Moda9717381Face Sticker.png;0;0
9717458;Farol y Linterna Hl5200;Iluminacion;373.45;0;1;0
717505;Fashion Set Pie/mano 10690;Libreria;340.45;Jugueteria717505Fashion Set Pie 10690.png;0;0
220;Fastix 25g;Mostrador;1138.8;Mostrador000220Fastix 25g.jpg;1;0
30;Fibras x18 Panda;Libreria;551.5;#N/A;0;0
223;Fibras x24 Panda;Libreria;748.12;#N/A;0;0
9717823;fibron Trabi;0;279;#N/A;0;0
C01026;Fibrones Permanentes x3 M3155 P14014;Libreria;175.22;LibreriaC01026Fibrones Permanentes x3 M3155 P14014.png;1;0
9717428;Filtro Tela Café;Bazar;98;Bazar9717428Filtro Tela Café.png;1;0
C02055;Finger Skate 010-2;Jugueteria;223.3;JugueteriaC02055Finger Skate 010-2.jpeg;0;0
9717542;Finger Skate Doble 0103D;Jugueteria;267.3;Jugueteria9717542Finger Skate Doble 0103D.jpeg;0;0
717234;Folio A4 Comun x12;Libreria;127.5;Folio A4 Comun  x12.jpg;1;0
717235;Folio N°3 Comun x12;Libreria;93.76;Folio N°3 Comun x12.png;1;0
717267;Folio N°3 Reforzado x12;Libreria;166.9;Folio N°3 Reforzado  x12.jpg;1;0
717251;Folio Oficio Comun x12;Libreria;157.32;Folio A4 Comun  x12.jpg;1;0
717248;Folio Oficio Reforzado x12;Libreria;357.5;Folio A4 Reforzado  x12.jpg;1;0
9717476;Fosforo Fragata x 10;Mostrador;79.09;Mostrador9717476Fosforo Fragata x 10.png;0;0
9717365;Fosforos 3 Patitos x222;Mostrador;126;0;1;0
C02144;Frezbe;Jugueteria;144.75;JugueteriaC02144Frezbe.png;1;0
C10029;Gas encendedor 250cc;Mostrador;545.9;MostradorC10029Gas encendedor 250cc.png;1;0
C10085;Gasa Esteril Suez;Perfumeria;454.8;MostradorC10085Gasa Esteril Suez.png;1;0
9717535;Generala Caja;Jugueteria;173.25;Jugueteria9717535Generala Caja.jpg;0;0
C10074;Globos Largos x30;Mostrador;843.9;Globos Largos x30C10074.png;0;0
C01011;Goma Borrar L/T x42 9908-42;Libreria;466.5;LibreriaC01011Goma Borrar LT x42 9908-42.png;1;0
717218;Goma de Borrar Unicornio;Libreria;89.5;Libreria717218Goma de Borrar Unicornio.jpeg;1;0
717247;Goma Dos Banderas 3036;Libreria;63.17;LibreriaGoma Dos Banderas 3036 Lapiz.png;1;0
717400;Goma Eva Brillante;Libreria;356.06;Libreria717400Goma Eva Brillante.jpg;1;0
717399;Goma Eva Comun;Libreria;213.64;Libreria717399Goma Eva Comun.png;1;0
717261;Goma Lapiz SkyColor;Libreria;40.5;Libreria717261Goma Lapiz SkyColor.jpg;0;0
717243;Goma Maped Lapiz Tinta;Libreria;100.32;LibreriaGoma Maped Lapiz Tinta.png;0;0
717516;Gomera Metal;Jugueteria;499.9;Jugueteria717516Gomera Metal.png;0;0
C02059;Gomera Plastica;Jugueteria;306;JugueteriaC02059Gomera Plastica.jpg;1;0
C03013;Gomita Colita E6858;Moda;104.4;ModaC03013Gomita Colita E6858.png;1;0
9717602;Gorras Nike/Adidas;Jugueteria;825;Jugueteria9717602Gorras NikeAdidas.jpeg;0;0
717360;Guantes de Latex x12 pares;Mostrador;220.5;Mostrador717360Guantes de Latex x12.png;1;0
C04020;Guantes de Trabajo (Par);Ferreteria;281.5;FerreteriaC04020Guantes de Trabajo.png;1;0
717368;Hilo Algodón;Merceria;81.95;Mercera717368Hilo Algodón N°3.png;1;0
C11002;Hilo Coser x12 Blanco 5G110W;Merceria;472.5;MerceriaC11002Hilo Coser x12 Blanco 5G110W.png;1;0
C11003;Hilo Coser x12 Negro 5G110B;Merceria;472.5;MerceriaC11003Hilo Coser 12 Negro 5G110B.png;1;0
9717371;Hisopos Luna Azul x100;Perfumeria;281.5;Bazar9717371Hisopos Luna Azul x100.png;1;0
9717370;Hisopos x 100 Nod Nod;Perfumeria;90.93;Belleza y Cuidado Personal9717370Hisopos x50.png;0;0
C10005;Hoja de Afeitar Gillette x5;Mostrador;392.9;MostradorC10005Hoja de Afeitar Gillette x5.jpg;1;0
C01093;Hoja de Impresora Punax A4 500 hojas;Libreria;2908;LibreriaC01093Hoja de Impresora Punax A4 500 hojas.png;1;0
717272;Hojas Canson N° 6 Blanca;Libreria;372.6;Libreria717272Hojas Canson N° 6 Blanca.jpg;1;0
717252;Hojas Canson N°3 Blancas;Libreria;105.5;LibreriaHojas Canson Muresco N°3 Blanco.png;1;0
717253;Hojas Canson N°3 Color;Libreria;119;LibreriaHojas Canson Muresco N°3 Color.png;1;0
717232;Hojas Canson N°5 Blancas;Libreria;169.9;LibreriaHojas Canson Muresco N°5 Blanco.png;1;0
717231;Hojas Canson N°5 Color;Libreria;210.58;LibreriaHojas Canson Muresco N°5 Color.png;1;0
C14004;Holder Celular p/rejilla Auto 0172;Accesorios Celular;228.9;AccesoriosCeludarC14004Holder Celular prejilla 0172.png;1;0
9717516;Holder Dinax DXOLP2P DOBLE PINZA;Accesorios Celular;496.5;Accesorios Celular9717516Holder Dinax DXOLP2P.png;0;0
9717432;Huevo Dinosaurio Chico;Jugueteria;44.66;Jugueteria000104Huevo Dinosaurio Mediano.jpeg;0;0
C02094;Huevo Dinosaurio Grande;Jugueteria;82.4;JugueteriaC02094Huevo Dinosaurio Grande.jpeg;0;0
104;Huevo Dinosaurio Mediano;Jugueteria;80.9;#N/A;0;0
9717638;Huggy Wuggy Pelota;Jugueteria;528;Jugueteria9717638Huggy Wuggy Pelota.png;0;0
9717627;Hula Hula Chico;Jugueteria;173.25;Jugueteria9717627Hula Hula Chico.png;0;0
144;Ice Stacking;Jugueteria;1297.45;#N/A;0;0
C04012;Inflador de Bici;Ferreteria;720;FerreteriaC04012Inflador de Bici.png;1;0
73;Inflador de Bici-Moto;Ferreteria;821.5;Ferretera000073Inflador de Bici-Moto.png;1;0
C04014;Inflador de Pelota;Ferreteria;616.5;FerreteriaC04014Inflador de Pelota.png;1;0
82;Inflador de Pie Metal;Ferreteria;2700;#N/A;0;0
717498;Invisibles Rubios;Moda;21.9;Moda717498Invisibles Rubios.png;1;0
717443;Jabonera Caritas;Bazar;97.9;Bazar717443Jabonera Caritas.jpeg;1;0
26;Jabonera Pastel;Bazar;103.9;#N/A;0;0
9717665;Jarro c/ plato y cuchara infantil 883;Jugueteria;383.35;Jugueteria9717665Jarro c plato y cuchara infantil 883.png;1;0
C02007;Juego Bowling Art 404 Duravit;Jugueteria;2109.5;JugueteriaC02007Juego Bowling Art 404.png;1;0
9717646;Juego Trivia de Talentos;Jugueteria;566.5;Jugueteria9717646Juego Trivia de Talentos.png;0;0
C02152;Kit Ping Pong S/Red;Jugueteria;672.5;JugueteriaC02152Kit Ping Pong SRed.png;0;0
C10009;La gotita 3ml;Mostrador;478.8;MostradorC10009La gotita 3ml.png;1;0
C10010;La gotita gel 3ml;Mostrador;622.8;MostradorC10010La gotita gel 3ml.png;1;0
9717619;Lampara Giraroria Color Doble;Iluminacion;654.5;Iluminacion9717619Lampara Giraroria Color Doble.png;0;0
C07019;Lampara Led Candela 12w;Mostrador;334.8;IluminaciónC07019Lampara Led Candela 12w.png;1;0
C10021;Lampara Led Candela 9w Fria;Mostrador;274.8;MostradorC10021Lampara Led Candela 9w Fria.png;1;0
25;Lanza Agua 30cm;Jugueteria;600.6;#N/A;0;0
9717608;Lanza Agua 40cm;Jugueteria;688.49;Jugueteria9717608Lanza Agua 40cm.png;0;0
9717607;Lanza Agua 60cm;Jugueteria;808.5;Jugueteria9717607Lanza Agua 60cm.png;0;0
717290;Lapices x 12 Sky Color Metalizado;Libreria;597.3;Librera717290Lapices x 12 Sky Color Metalizado.jpg;0;0
C04013;Lapiz Carpintero;Ferreteria;52.5;FerreteriaC04013Lapiz Carpintero.png;1;0
C01028;Lapiz de Color Corto x12 3512;Libreria;178.2;LibreriaC01028Lapiz de Color Corto x12 3512.png;1;0
C01029;Lapiz de Color Corto x6;Libreria;95.5;LibreriaC01029Lapiz de Color Corto x6.png;1;0
9717385;Lapiz Delineador Bicolor;Belleza y Cuidado Personal;43.65;Belleza y Cuidado Personal9717385Lapiz Delineador Bicolor.png;1;0
6;Lapiz Delineador c/ Sacapuntas;Belleza y Cuidado Personal;135.9;Moda000006Lapiz Delineador.png;1;0
C03017;Lapiz Labial Brasilero;Belleza y Cuidado Personal;136;ModaC03017Lapiz Labial Brasilero.png;1;0
C01048;Lapiz Negro;Libreria;30.25;LibreriaC01048Lapiz Negro.png;1;0
717432;Lector Memoria Micro SD;Computacion;158.95;Electronica717432Lector de memoria micro sd.png;0;0
9717565;Lego Star;Jugueteria;416.9;Jugueteria9717565Lego Star.jpeg;0;0
C02121;Letras Magnéticas;Jugueteria;481.25;JugueteriaC02121Letras Magnéticos.png;0;0
9717389;Libreta Almacenero;Libreria;321.09;Libreria9717389Libreta Almacenero.png;1;0
9717581;Librito mandalas p/colorear;Jugueteria;208.45;Jugueteria9717581Librito mandalas pcolorear.png;0;0
9717661;Librito p/colorear c/stickers;Jugueteria;270;0;1;0
9717643;Libritos colorear tapa blanda x6;Jugueteria;891;Jugueteria9717643Libritos colorear tapa blanda x6.png;0;0
C03029;Lima de uñas;Belleza y Cuidado Personal;48.29;ModaC03029Lima de uñas.png;1;0
9717614;Limpia CD TDK;Electronica;199.5;Electronica9717614Limpia CD TDK.png;1;0
9717541;Linga Art 2219;Ferreteria;2179.65;Ferreteria9717541Linga Art 2219.jpeg;0;0
92;Linga FR001;Ferreteria;1079.65;#N/A;0;0
11;Linga Moto FR 2380;Ferreteria;2490;#N/A;0;0
9717555;Linterna 15 Led Movil;Iluminacion;462;0;1;0
717352;Linterna 2 en 1 Iman;Iluminacion;771.02;Iluminacion717352Linterna 2 en 1 Iman.png;0;0
C07014;Linterna con detector de Billetes AD682;Mostrador;154.77;IluminacionC07014Linterna con detector de Billetes AD682.png;1;0
717216;Linterna Farol 7331;Iluminacion;188.98;Iluminacion717216Linterna Farol 7331.jpeg;0;0
9717561;Linterna Farol Imantada cob 11;Iluminacion;825;Iluminacion9717561Linterna Farol Imantada cob 11.jpeg;1;0
717458;Linterna Minera Zoom ET6285;Iluminacion;407.99;Iluminacion717458Linterna Minera Zoom ET6285.jpeg;0;0
234;Linterna Mini Llavero VI828;Iluminacion;89.65;#N/A;0;0
9717605;Llave cruz tubo n° 8/10/12;Ferreteria;364.9;Ferreteria9717605Llave cruz tubo n° 81012.jpeg;0;0
9717640;Llave de Fuerza;Ferreteria;1644.7;Mostrador9717640Llave de Fuerza.png;1;0
149;Llavero Brujula;Jugueteria;232.03;#N/A;0;0
C04018;Llavero Cinta Metrica 1m;Ferreteria;148.9;FerreteriaC04018Llavero cinta metrica 1m.png;1;0
9717637;Llavero Cintas Argentina;Mostrador;214.5;Mostrador9717637Llavero Cintas Argentina.png;0;0
C02033;Llavero Cubo Mágico;Jugueteria;123.52;JugueteriaC02033Llavero Cubo Mágico.png;0;0
717431;Llavero Cuero;Mostrador;98.5;Mostrador717431Llavero Cuero x12.jpeg;0;0
717520;Llavero Porta Foto;Mostrador;99.5;Mostrador717520Llavero Porta Foto.png;1;0
9717595;Llavero resorte;Jugueteria;75.79;Jugueteria9717595Llavero resorte.jpeg;0;0
9717435;Loteria 96 cartones;Jugueteria;600.6;Jugueteria9717435Loteria 96 cartones.png;0;0
C01082;Lupa 60mm Plegable;Libreria;279;LibreriaC01082Lupa 60mm Plegable.png;1;0
9717574;Luz  Arroz blanca x 100;Iluminacion;572.55;Iluminacion9717574Luz Arroz blanca x 100.jpeg;1;0
C07017;Luz Bicicleta Goma LT22737 Silicona;Iluminacion;690.6;IluminacionC07017Luz Bicicleta Goma LT22737.png;1;0
717372;Luz de Noche Corazon;Iluminacion;308.55;Iluminacion717372Luz de Noche Corazon.png;0;0
9717576;Luz led Imantada c/Gancho 1746;Iluminacion;616;Iluminacion9717576Luz led Imantada cGancho 1746.jpeg;0;0
9717573;Luz led multicolor x 50;Iluminacion;572.55;Iluminacion9717573Luz led multicolor x 50.jpeg;1;0
717460;Luz Led Tactil;Iluminacion;399.9;Iluminacion717460Luz Led Tactil.jpeg;1;0
9717388;Luz Led Usb 220;Computacion;263.5;Electronica9717388Luz Led Usb 220.png;1;0
9717653;Luz Libro;Libreria;343.75;Libreria9717653Luz Libro.png;1;0
C13005;Macho 3 Patas;Electricidad;117.59;ElectricidadC13005Macho 3 Patas.png;1;0
9717343;Mamadera magic bottle 10003;Jugueteria;270.45;Jugueteria9717343Mamadera magic bottle 10003.png;0;0
C05010;Mamushka;Bazar;877;BazarC05010Mamushka.jpeg;0;0
C03050;Manteca Cacao;Perfumeria;138;ModaC03050Manteca Cacao.jpg;1;0
9717590;Maquina Bic Soleil;Perfumeria;208.89;Perfumeria9717590Maquina Bic Soleil.png;0;0
229;Maquina Reloj de Pared (Agujas);Bazar;539.9;#N/A;0;0
C10053;Maquinita Afeita Bic;Perfumeria;94.8;MostradorC10053Afeita Bic.png;1;0
717375;Maquinita Bic Comfort 3;Perfumeria;274.8;Belleza y Cuidado Personal717375Bic comfort 3.jpg;1;0
9717551;Maquinita BIC Soleil 3 Filos Rosa;Perfumeria;334.8;Perfumeria9717551Maquinita Bic Soleil 3 Filos Rosa.png;1;0
44;Maquinita Gillette Daysi x5;Perfumeria;618.9;Moda000044Gillette Daysi x5.jpg;1;0
C10002;Maquinita Gillette Prestobarba 2;Perfumeria;266.4;MostradorC10002Gillette Prestobarba 2.png;1;0
C10004;Maquinita Gillette Prestobarba 3;Perfumeria;414;MostradorC10004Gillette Prestobarba 3.png;1;0
C10003;Maquinita Minora 2 Filos;Perfumeria;186;MostradorC10003Minora 2 Filos.jpg;1;0
717401;Marcador Permanente Sipa 339;Libreria;185.35;0;0;0
C05026;Masajeador Cabeza;Moda;270;BazarC05026Masajeador Cabeza.png;1;0
C05025;Masajeador pila/usb/220 XY3199;Bazar;750.5;BazarC05025Masajeador pilausb XY3199.png;1;0
9717361;Mate Listo Antartida 500 ml;Bazar;593.6;Bazar9717361Mate Listo Antartida 500 ml.png;0;0
C05030;Mate Plástico c/bombilla;Bazar;193.6;BazarC05030 Mate Plástico cbombilla.png;1;0
C02115;Mi Cocina Duravit art 610;Jugueteria;5148;JugueteriaC02115Mi Cocina Duravit.jpg;1;0
C01017;Microfibra Infantil;Libreria;124.85;LibreriaC01017Microfibra Infantil.png;1;0
717490;Microfono 338;Audio;951.5;Audio717490Microfono 338.png;1;0
9717514;Mini bloques x24 Art 663;Jugueteria;552.75;Jugueteria9717514Mini bloques x24 Art 663.jpeg;0;0
9717520;Mini bloques x36 Art 664;Jugueteria;707.85;Jugueteria9717520Mini bloques x36 Art 664.jpeg;0;0
C02128;Mini Pop IT;Jugueteria;121.55;JugueteriaC02128Pop IT llavero.png;0;0
9717451;Mini Volante Musical 1186;Jugueteria;577.5;Jugueteria9717451Mini Volante Musical.jpeg;0;0
C10055;Monedero Brillos;Moda;109.45;MostradorC10055Monedero Brillos.png;0;0
717513;Monedero Emoji;Moda;151.25;Moda717513Monedero Emoji.png;0;0
9717633;Monky Loco art 071 Ditoys;Jugueteria;4678.5;Jugueteria9717633Monky Loco art 071 Ditoys.png;1;0
C02106;Monopatin Vegui Quickly;Jugueteria;4374.04;JugueteriaC02106Monopatin Vegui.png;1;0
9717479;Mosquito c/luz;Jugueteria;97.35;Jugueteria9717479Mosquito cluz.jpeg;1;0
717506;Moto Fricción con Muñeco;Jugueteria;323.69;Jugueteria717506Moto Fricción con Muñeco.png;1;0
9717421;Muñeca LOL;Jugueteria;904.48;Jugueteria9717421Muñeca LOL.png;0;0
9717603;Muñeca LOL x2 Art 9974;Jugueteria;1144;Jugueteria9717603Muñeca LOL x2 Art 9974.jpeg;0;0
127;Muñeca Sirena;Jugueteria;414.15;#N/A;0;0
9717660;Muñeca Sofia Grande;Jugueteria;1027;Jugueteria9717660Muñeca Sofia Grande.png;1;0
9717426;Muñeco Avengers;Jugueteria;947.36;Jugueteria9717426Muñeco Avengers.png;0;0
9717418;Muñeco Sonic;Jugueteria;974.6;Jugueteria9717418Muñeco Sonic.jpeg;0;0
170;Muñeco Sorpresa Avengers;Jugueteria;576.29;#N/A;0;0
717340;Nadadores;Jugueteria;127.29;Jugueteria717340Nadadores.png;0;0
717450;Naipes Poker x2;Jugueteria;274.45;Jugueteria717450Naipe Poker.jpeg;1;0
C02031;Naipes x50;Jugueteria;247.5;JugueteriaC02031Naipes x50.png;1;0
717430;Navaja C/Accesorio Chica;Bazar;399.5;Bazar717430Cortapluma CAccesorio Chica.jpeg;0;0
717446;Navaja Hueso 42037;Bazar;1231.45;Bazar717446Navaja Hueso 42037.jpeg;0;0
150;Navaja Llavero;Bazar;420;Bazar000150Llavero Navaja.jpeg;1;0
9717597;Navaja Mariposa 017;Bazar;1716.55;Bazar9717597Navaja Mariposa 017.jpeg;0;0
9717596;Navaja Mariposa 325;Bazar;1716.55;Bazar9717596Navaja Mariposa 325.jpeg;0;0
C03088;Navaja para afeitar;Belleza y Cuidado Personal;405.79;Belleza y Cuidado PersonalC03088Maquina de Afeitar.jpeg;0;0
9717364;Nivea Creme Lata 60g;Perfumeria;442.8;Belleza y Cuidado Personal9717364Nivea Creme Lata 60g.jpg;1;0
C02120;Números Magnéticos 3402;Jugueteria;481.25;JugueteriaC02120Números Magnéticos 3402.jpg;0;0
45;Off Aerosol Familly 169cc;Verano;706.32;Moda000045Off aerosol familly 170cc.jpg;1;0
717319;Ojalillos;Libreria;27;Libreria717319Ojalillos.png;1;0
717509;Organo Musical 951 c/sonido animales;Jugueteria;1993.2;Jugueteria717509Organo Musical 951 csonido animales.png;0;0
9717483;Oveja c/Palo Arrastre;Jugueteria;1309;Jugueteria9717483Oveja cPalo Arrastre.jpeg;0;0
9717390;Palitos de Helado Natural;Libreria;198.65;Libreria9717390Palitos de Helado Natural.png;1;0
224;Pandereta Art 866;Jugueteria;241.45;#N/A;0;0
717336;Papel Afiche;Libreria;186.36;Librera717336Papel Afiche.jpg;1;0
717525;Papel Crepe;Libreria;117.47;Libreria717525Papel Crepe.jpg;1;0
717212;Papel de Regalo x12 Hojas;Libreria;424.5;LibreriaC01065Papel de Regalo x50 Hojas LI6745.png;1;0
717283;Papel Glace Lustre;Libreria;31;Libreria717283Papel Glase Lustre.jpg;1;0
717282;Papel Glace Metalizado;Libreria;59.4;Libreria717282Papel Glace Metalizado.png;1;0
9717618;Paraguas Infantil;Jugueteria;1111;Jugueteria9717618Paraguas Infantil.png;0;0
C08002;Parasol;Mostrador;438.35;VeranoC08002Parasol Alumino 344.png;0;0
C05051;Pastillero x Día Redondo;Bazar;270;BazarC05051Pastillero x Día Redondo.png;1;0
C16015;Pastilleros c/dia rectangular;Bazar;270;SCC16015Pastilleros cdia.png;1;0
C02148;Patines Extensibles N° 26 al 33;Jugueteria;3368.75;JugueteriaC02148Patines Extensibles N° 26 al 33.png;1;0
C01043;Pegamento Barra LB7127;Libreria;81.5;LibreriaC01043Pegamento Barra LB7127.png;0;0
C03060;Pegamento Uñas;Belleza y Cuidado Personal;93.5;ModaC03060Pegamento Uñas.png;1;0
717438;Peine Bolsillo;Moda;53.69;Moda717438Peine Bolsillo.jpeg;1;0
47;Peine de Cola;Belleza y Cuidado Personal;53.69;Moda000047Peine de Cola.png;1;0
717312;Peine de Piojos Plástico;Belleza y Cuidado Personal;153.9;Belleza y Cuidado Personal717312Peine de Piojos Plástico.jpg;1;0
C03042;Peine Fino;Belleza y Cuidado Personal;309.5;ModaC03042Peine Fino.png;1;0
  bC03058;Peine Tintura;Belleza y Cuidado Personal;139.66;#N/A;0;0
717528;Peine X2 5871;Moda;147.95;0;1;0
C03032;Peines x2 139192;Belleza y Cuidado Personal;187.5;ModaC03032Peines x2 139192.png;1;0
717527;Peines x2 8074;Moda;155.52;0;1;0
717489;Peineta;Moda;58.05;Moda717489Peineta.png;0;0
C05011;Pela Papas RRT18;Bazar;222.9;BazarC05011Pela Papas RRT18.png;1;0
C02041;Pelota Anti Stress;Jugueteria;201.5;JugueteriaC02041Pelota Anti Stress.png;1;0
C02054;Pelota Basquet N°7 887193;Jugueteria;2165.45;JugueteriaC02054Pelota Basquet N°7 887193.png;0;0
9717545;Pelota Cambia de Color;Jugueteria;341;Jugueteria9717545Pelota Cambia de Color.jpeg;1;0
717449;Pelota de Basquet Chica;Jugueteria;1200.17;Jugueteria717449Pelota de Basquet Chica.jpeg;1;0
146;Pelota de Tenis;Jugueteria;340.42;Juguetera000146Pelota de Tenis.jpg;1;0
9717659;Pelota Lol Grande;Jugueteria;891;Jugueteria9717659Pelota Lol Grande.png;1;0
C02024;Pelota Lol Mediana;Jugueteria;712.83;JugueteriaC02024Pelota Lol.png;0;0
717349;Pelota Mini Futbol N°3;Jugueteria;964.5;Mostrador9717744Encendedor Boca  River.jpeg;1;0
9717705;Pelota n 5 Argentina;0;1925;0;0;0
C02065;Pelota Ping Pong x6;Jugueteria;290;JugueteriaC02065Pelota Ping Pong x6.jpeg;1;0
717369;Pelota Plastica 51705;Jugueteria;101.7;Jugueteria717369Pelota Plastica 51705.jpg;0;0
9717354;Pelota Saltarina Ojos chico;Jugueteria;104.6;Jugueteria9717354Pelota Saltarina Ojos.png;0;0
9717358;Pelotas c/ Luz;Jugueteria;407.22;Jugueteria9717358Pelotas c Luz.png;0;0
9717382;Perforadora de Orejas;Moda;299.5;Moda9717382Perforadora de Orejas.png;1;0
9717579;Perrito a Pilas;Libreria;1487.5;Jugueteria9717579Perrito a Pilas.jpeg;1;0
9717412;Pesca Magic Pilas 93079;Jugueteria;1639.36;0;0;0
9717386;Pestañas Postizas;Moda;117.15;Moda9717386Pestañas Postizas.png;0;0
C10060;Pico Inflador;Ferreteria;241.45;MostradorC10060Pico Pelota.png;1;0
717499;Pico p/ Pelotas;Ferreteria;175.5;#N/A;0;0
C05065;Piedra de afilar PE18;Bazar;420.75;BazarC05065Piedra de afilar PE18.jpg;0;0
C10083;Pila 2025X5 DQ6623;Mostrador;298.65;MostradorC10083Pila 2025X5 DQ6623.png;1;0
717483;Pila 2032 Energizer x5;Mostrador;542.9;Mostrador717483Pila 2032 Energizer.png;0;0
C10048;Pila 2032 x5;Mostrador;393.5;MostradorC10048Pila 2032 x5.png;1;0
C10050;Pila AG10 x10;Mostrador;236.5;MostradorC10050Pila AG10 x10.png;1;0
C10049;Pila AG13 x10;Mostrador;236.5;MostradorC10049Pila AG13 x10.png;1;0
C10084;Pila AG3 x 10;Mostrador;236.5;MostradorC10084Pila AG3.png;1;0
C10051;Pila AG4 x10;Mostrador;236.5;MostradorC10051Pila AG4 x10.png;1;0
C10017;Pila Energizer AA;Mostrador;254.4;MostradorC10017Energizer AA.png;1;0
C10018;Pila Energizer AAA;Mostrador;254.5;MostradorC10018Pila Energizer AAA.png;1;0
C10019;Pila Eveready AA;Mostrador;150;MostradorC10019Eveready AA.png;1;0
C10020;Pila Eveready AAA;Mostrador;181.5;MostradorC10020Eveready AAA.png;1;0
9717342;Pila Eveready Grande Tipo D 1250;Mostrador;316.5;Mostrador9717342Pila Eveready Grande Tipo D 1250.png;1;0
C10076;Pilas AA;Mostrador;49.8;MostradorC10076Pilas AA.png;1;0
C10077;Pilas AAA;Mostrador;49.8;MostradorC10077Pilas AAA.png;1;0
12;Pincel Lainer;Libreria;49.5;Libreria000012Pincel Lainer.png;1;0
717487;Pincel P/Uñas;Moda;45.83;Moda717487Pincel PUñas.png;1;0
717208;Pinceles Azul x 6;Libreria;231.22;Librera717208Pinceles x 6.jpeg;0;0
9717398;Pinceles Rojo x 6;Libreria;231.17;Libreria9717398Pinceles Rojo x 6.png;0;0
C01081;Pinceletas 1;Libreria;45;LibreriaC01081Pinceletas 1.png;1;0
C01079;Pinceletas 2;Libreria;67.5;LibreriaC01079Pinceletas 2.png;1;0
717454;Pinceletas 4;Libreria;112.5;Libreria717454Pinceletas 4.png;1;0
27;Pinceletas 6;Libreria;146.5;Libreria000027Pinceletas 6.png;1;0
9717634;Pinta Pelo;Jugueteria;365.5;Jugueteria9717634Pinta Pelo.jpg;0;0
C03035;Pinza de Depilar x12 TNTBE00048;Perfumeria;574.75;ModaC03035Pinza de Depilar x12 TNTBE00048.png;1;0
130;Pista de Autos a Pila 1992/1;Jugueteria;1058.75;#N/A;0;0
9717353;Pista de Tren a Cuerda 559921;Jugueteria;778.29;Jugueteria9717353Pista de Tren a Cuerda 559921.png;0;0
9717394;Pista Track Racing 8039;Jugueteria;2225.77;Jugueteria9717394Pista Track Racing 8039.png;1;0
C02046;Pistola Balines;Jugueteria;633.6;JugueteriaC02046Pistola Balines.png;0;0
C02036;Pistola Balines Mediana;Jugueteria;510.4;JugueteriaC02036Pistola Balines Mediana.png;0;0
C02113;Pistola Cebitas Gandre;Jugueteria;253;JugueteriaC02113Pistola Cebitas Gandre.jpg;0;0
C11007;Pistola de Silicona 20w;Merceria;658.5;MerceriaC11007Pistola de Silicona 20w.jpg;1;0
C11008;Pistola de Silicona 40w;Merceria;1350;MerceriaC11008Pistola de Silicona 40w.jpg;1;0
9717473;Pistola Lanza Dardos 10075;Jugueteria;398.75;Jugueteria9717473Pistola Lanza Dardos 10075.jpeg;0;0
9717346;Pistola Lanza Helices Art 5883;Jugueteria;260.15;Jugueteria9717346Pistola Lanza Helices Art 980.png;0;0
9717599;Pistola policia con Sopapa A22 / 9169;Jugueteria;275;Jugueteria9717599Pistola policia con Sopapa A22.jpeg;0;0
9717645;Pizarra Magica;Jugueteria;693;0;0;0
717211;Pizarron Pie Chico 35cm;Jugueteria;426.11;Jugueteria717211Pizarron Pie Chico 35cm.jpeg;0;0
C03034;Plancha de Pelo Mini;Electro Beauty;1306.28;ModaC03034Planchita de Pelo Mini.png;1;0
717362;Plancha de Pelo Winco W101;Electro Beauty;4071;Audio717362Planchita de Pelo Winco W101.png;1;0
717496;Plancha Duravit Art 508;Jugueteria;675.77;Jugueteria717496Plancha Duravit Art 508.png;0;0
C01096;Plastilina x10 Playcolor;Libreria;386.9;LibreriaC01096Plastilina x10 Playcolor.png;1;0
C01078;Plastilina x6 Playcolor;Libreria;254.4;LibreriaC01078Plastilina x6 Playcolor.png;1;0
C02125;Pollito a cuerda;Jugueteria;350;JugueteriaC02125Pollito a cuerda.png;1;0
717376;Pomada para Calzado Wassington;SC;678;SCC16001Pomada para Calzado.png;1;0
C02130;Pop IT Spinner N°3;Jugueteria;333.85;JugueteriaC02130Pop IT Spinner N°4.png;0;0
9717611;Pop Tube;Jugueteria;165;Jugueteria9717611Pop Tube.png;0;0
9717349;Porcelana Fria x 250g;Libreria;317.2;Libreria9717349Porcelana Fria x 250g.png;1;0
C01086;Porta Cintas;Libreria;124.9;LibreriaC01086Porta Cintas.png;1;0
717456;Porta Lampara con Chicote;Electricidad;121.5;Bazar717456Porta Lampara con Chicote.jpeg;1;0
9717652;Porta Minas;Libreria;55;Libreria9717652Porta Minas.png;0;0
717228;Post-it Autoadhesivos;Libreria;163.67;Libreria717224Post-it Autoadhesivo.jpeg;1;0
717225;Poxipol 16g;Mostrador;1566;Mostrador717225Poxipol 16g.png;1;0
C10007;Poxiran 25g;Mostrador;946.8;MostradorC10007Poxiran 25g.png;1;0
9717651;Pulseras Biyou;Moda;326.59;Moda9717651Pulseras Biyou.png;0;0
717515;Pulseras de Colores;Jugueteria;67.5;Moda717515Pulseras de Colores.png;1;0
